date,ss,sunshine
19990205,    9,0.9
19990206,    7,0.7
19990207,   74,7.4
19990208,    0,0
19990209,   82,8.2
19990210,   66,6.6
19990211,   45,4.5
19990212,    3,0.3
19990213,   87,8.7
19990214,    7,0.7
19990215,   54,5.4
19990216,   57,5.7
19990217,   25,2.5
19990218,    4,0.4
19990219,    0,0
19990220,   66,6.6
19990221,   27,2.7
19990222,   73,7.3
19990223,   72,7.2
19990224,    1,0.1
19990225,    0,0
19990226,    0,0
19990227,   42,4.2
19990228,   35,3.5
19990301,    1,0.1
19990302,    5,0.5
19990303,   43,4.3
19990304,    7,0.7
19990305,    5,0.5
19990306,   22,2.2
19990307,    0,0
19990308,   32,3.2
19990309,   48,4.8
19990310,   34,3.4
19990311,    2,0.2
19990312,   21,2.1
19990313,   61,6.1
19990314,   96,9.6
19990315,   77,7.7
19990316,   93,9.3
19990317,   98,9.8
19990318,   43,4.3
19990319,   18,1.8
19990320,   36,3.6
19990321,   26,2.6
19990322,   64,6.4
19990323,   63,6.3
19990324,    0,0
19990325,    3,0.3
19990326,   21,2.1
19990327,  111,11.1
19990328,   97,9.7
19990329,    2,0.2
19990330,    0,0
19990331,   96,9.6
19990401,  104,10.4
19990402,   60,6
19990403,    0,0
19990404,   16,1.6
19990405,    2,0.2
19990406,   42,4.2
19990407,   11,1.1
19990408,   67,6.7
19990409,   28,2.8
19990410,   17,1.7
19990411,  102,10.2
19990412,   31,3.1
19990413,   75,7.5
19990414,   75,7.5
19990415,   98,9.8
19990416,   61,6.1
19990417,   93,9.3
19990418,   86,8.6
19990419,   53,5.3
19990420,    0,0
19990421,   39,3.9
19990422,   62,6.2
19990423,    0,0
19990424,   47,4.7
19990425,   23,2.3
19990426,   19,1.9
19990427,  106,10.6
19990428,  136,13.6
19990429,   98,9.8
19990430,  127,12.7
19990501,   83,8.3
19990502,   61,6.1
19990503,  100,10
19990504,   45,4.5
19990505,   37,3.7
19990506,   52,5.2
19990507,    6,0.6
19990508,   29,2.9
19990509,   61,6.1
19990510,  106,10.6
19990511,  101,10.1
19990512,   44,4.4
19990513,   44,4.4
19990514,   69,6.9
19990515,   16,1.6
19990516,   79,7.9
19990517,   66,6.6
19990518,    0,0
19990519,   82,8.2
19990520,   68,6.8
19990521,   52,5.2
19990522,  129,12.9
19990523,   13,1.3
19990524,    3,0.3
19990525,  142,14.2
19990526,   69,6.9
19990527,  108,10.8
19990528,   84,8.4
19990529,   89,8.9
19990530,    0,0
19990531,   11,1.1
19990601,  132,13.2
19990602,   19,1.9
19990603,   34,3.4
19990604,   38,3.8
19990605,   87,8.7
19990606,   78,7.8
19990607,   47,4.7
19990608,  116,11.6
19990609,  142,14.2
19990610,   42,4.2
19990611,   15,1.5
19990612,    1,0.1
19990613,  108,10.8
19990614,   77,7.7
19990615,  137,13.7
19990616,  144,14.4
19990617,   90,9
19990618,  153,15.3
19990619,   62,6.2
19990620,   92,9.2
19990621,   96,9.6
19990622,   78,7.8
19990623,   59,5.9
19990624,   74,7.4
19990625,  155,15.5
19990626,  110,11
19990627,   40,4
19990628,   85,8.5
19990629,    0,0
19990630,   80,8
19990701,   22,2.2
19990702,  108,10.8
19990703,   50,5
19990704,   16,1.6
19990705,   79,7.9
19990706,   87,8.7
19990707,   75,7.5
19990708,  118,11.8
19990709,   55,5.5
19990710,  140,14
19990711,  144,14.4
19990712,  123,12.3
19990713,   85,8.5
19990714,   69,6.9
19990715,   76,7.6
19990716,   37,3.7
19990717,   86,8.6
19990718,  149,14.9
19990719,   74,7.4
19990720,   76,7.6
19990721,   59,5.9
19990722,    5,0.5
19990723,  134,13.4
19990724,  141,14.1
19990725,   74,7.4
19990726,   87,8.7
19990727,  146,14.6
19990728,   96,9.6
19990729,  106,10.6
19990730,  125,12.5
19990731,  117,11.7
19990801,  131,13.1
19990802,   93,9.3
19990803,   23,2.3
19990804,   60,6
19990805,  105,10.5
19990806,   53,5.3
19990807,   60,6
19990808,   25,2.5
19990809,   37,3.7
19990810,    1,0.1
19990811,   67,6.7
19990812,   20,2
19990813,   14,1.4
19990814,   88,8.8
19990815,   73,7.3
19990816,   53,5.3
19990817,    2,0.2
19990818,   62,6.2
19990819,   92,9.2
19990820,  115,11.5
19990821,  135,13.5
19990822,   57,5.7
19990823,   92,9.2
19990824,    0,0
19990825,   22,2.2
19990826,   69,6.9
19990827,   93,9.3
19990828,  115,11.5
19990829,   80,8
19990830,  100,10
19990831,   61,6.1
19990901,   83,8.3
19990902,  120,12
19990903,  114,11.4
19990904,   98,9.8
19990905,   90,9
19990906,  103,10.3
19990907,   64,6.4
19990908,   30,3
19990909,   83,8.3
19990910,   95,9.5
19990911,   65,6.5
19990912,   44,4.4
19990913,   52,5.2
19990914,    0,0
19990915,    0,0
19990916,   24,2.4
19990917,   88,8.8
19990918,   35,3.5
19990919,    0,0
19990920,    1,0.1
19990921,   76,7.6
19990922,   24,2.4
19990923,   54,5.4
19990924,   40,4
19990925,   49,4.9
19990926,   48,4.8
19990927,   28,2.8
19990928,   55,5.5
19990929,   44,4.4
19990930,   43,4.3
19991001,    8,0.8
19991002,   83,8.3
19991003,   60,6
19991004,   84,8.4
19991005,  100,10
19991006,   99,9.9
19991007,    1,0.1
19991008,    8,0.8
19991009,   17,1.7
19991010,   18,1.8
19991011,   83,8.3
19991012,   90,9
19991013,   96,9.6
19991014,   94,9.4
19991015,   53,5.3
19991016,   77,7.7
19991017,   94,9.4
19991018,   91,9.1
19991019,   88,8.8
19991020,    0,0
19991021,    0,0
19991022,    3,0.3
19991023,    6,0.6
19991024,    2,0.2
19991025,   55,5.5
19991026,   48,4.8
19991027,   76,7.6
19991028,   70,7
19991029,    7,0.7
19991030,   14,1.4
19991031,   80,8
19991101,    0,0
19991102,   70,7
19991103,   27,2.7
19991104,   27,2.7
19991105,    1,0.1
19991106,   68,6.8
19991107,   34,3.4
19991108,    0,0
19991109,   40,4
19991110,   11,1.1
19991111,    1,0.1
19991112,   36,3.6
19991113,   52,5.2
19991114,    3,0.3
19991115,   30,3
19991116,   54,5.4
19991117,   79,7.9
19991118,   65,6.5
19991119,   41,4.1
19991120,   17,1.7
19991121,    8,0.8
19991122,    0,0
19991123,    1,0.1
19991124,    2,0.2
19991125,   54,5.4
19991126,    1,0.1
19991127,   47,4.7
19991128,   20,2
19991129,    0,0
19991130,    1,0.1
19991201,   22,2.2
19991202,   48,4.8
19991203,    9,0.9
19991204,   66,6.6
19991205,   53,5.3
19991206,    0,0
19991207,   25,2.5
19991208,    0,0
19991209,   67,6.7
19991210,   30,3
19991211,    0,0
19991212,    1,0.1
19991213,    9,0.9
19991214,   44,4.4
19991215,   53,5.3
19991216,   52,5.2
19991217,    0,0
19991218,    0,0
19991219,   74,7.4
19991220,   41,4.1
19991221,    0,0
19991222,    0,0
19991223,   54,5.4
19991224,    0,0
19991225,   15,1.5
19991226,   37,3.7
19991227,    4,0.4
19991228,    0,0
19991229,   49,4.9
19991230,    0,0
19991231,    0,0
20000101,    4,0.4
20000102,    7,0.7
20000103,    0,0
20000104,   29,2.9
20000105,   13,1.3
20000106,    6,0.6
20000107,   22,2.2
20000108,   64,6.4
20000109,   71,7.1
20000110,   37,3.7
20000111,    1,0.1
20000112,    0,0
20000113,    0,0
20000114,   42,4.2
20000115,    9,0.9
20000116,   39,3.9
20000117,   38,3.8
20000118,    0,0
20000119,    6,0.6
20000120,    0,0
20000121,   62,6.2
20000122,   21,2.1
20000123,   54,5.4
20000124,   60,6
20000125,    8,0.8
20000126,   72,7.2
20000127,   81,8.1
20000128,    1,0.1
20000129,   33,3.3
20000130,    3,0.3
20000131,    3,0.3
20000201,    0,0
20000202,   69,6.9
20000203,    5,0.5
20000204,    0,0
20000205,   18,1.8
20000206,    1,0.1
20000207,    0,0
20000208,   36,3.6
20000209,   26,2.6
20000210,   20,2
20000211,   62,6.2
20000212,   34,3.4
20000213,   85,8.5
20000214,   12,1.2
20000215,   22,2.2
20000216,   78,7.8
20000217,   72,7.2
20000218,   35,3.5
20000219,   52,5.2
20000220,   82,8.2
20000221,   59,5.9
20000222,   37,3.7
20000223,    1,0.1
20000224,   15,1.5
20000225,   93,9.3
20000226,   64,6.4
20000227,    0,0
20000228,   46,4.6
20000229,    1,0.1
20000301,   69,6.9
20000302,    1,0.1
20000303,   59,5.9
20000304,   91,9.1
20000305,   60,6
20000306,    0,0
20000307,   20,2
20000308,    0,0
20000309,   31,3.1
20000310,   27,2.7
20000311,   57,5.7
20000312,   89,8.9
20000313,   10,1
20000314,   22,2.2
20000315,   99,9.9
20000316,    1,0.1
20000317,    0,0
20000318,   68,6.8
20000319,   88,8.8
20000320,   23,2.3
20000321,   75,7.5
20000322,   44,4.4
20000323,    0,0
20000324,   50,5
20000325,   67,6.7
20000326,   65,6.5
20000327,   61,6.1
20000328,    3,0.3
20000329,    0,0
20000330,    0,0
20000331,   24,2.4
20000401,   28,2.8
20000402,    6,0.6
20000403,    0,0
20000404,    0,0
20000405,   59,5.9
20000406,  120,12
20000407,  109,10.9
20000408,  112,11.2
20000409,   96,9.6
20000410,  106,10.6
20000411,    0,0
20000412,    0,0
20000413,   22,2.2
20000414,   10,1
20000415,    0,0
20000416,   77,7.7
20000417,   49,4.9
20000418,    6,0.6
20000419,   92,9.2
20000420,    3,0.3
20000421,   51,5.1
20000422,   69,6.9
20000423,   16,1.6
20000424,   59,5.9
20000425,   11,1.1
20000426,   48,4.8
20000427,   33,3.3
20000428,    0,0
20000429,  133,13.3
20000430,   43,4.3
20000501,   50,5
20000502,   40,4
20000503,    0,0
20000504,    1,0.1
20000505,  100,10
20000506,  111,11.1
20000507,   76,7.6
20000508,   39,3.9
20000509,   73,7.3
20000510,    8,0.8
20000511,   37,3.7
20000512,   41,4.1
20000513,   93,9.3
20000514,  134,13.4
20000515,  126,12.6
20000516,  115,11.5
20000517,   40,4
20000518,   82,8.2
20000519,   71,7.1
20000520,   64,6.4
20000521,   48,4.8
20000522,  121,12.1
20000523,    0,0
20000524,   38,3.8
20000525,  122,12.2
20000526,    0,0
20000527,  102,10.2
20000528,   64,6.4
20000529,  125,12.5
20000530,   23,2.3
20000531,   85,8.5
20000601,   33,3.3
20000602,    4,0.4
20000603,   89,8.9
20000604,   74,7.4
20000605,    1,0.1
20000606,   74,7.4
20000607,  114,11.4
20000608,  110,11
20000609,   41,4.1
20000610,  130,13
20000611,   89,8.9
20000612,  121,12.1
20000613,   58,5.8
20000614,   13,1.3
20000615,    8,0.8
20000616,   10,1
20000617,  132,13.2
20000618,  151,15.1
20000619,  128,12.8
20000620,    2,0.2
20000621,   52,5.2
20000622,   44,4.4
20000623,   32,3.2
20000624,    1,0.1
20000625,   32,3.2
20000626,   39,3.9
20000627,   87,8.7
20000628,   14,1.4
20000629,    1,0.1
20000630,   11,1.1
20000701,   30,3
20000702,   30,3
20000703,   58,5.8
20000704,    0,0
20000705,    0,0
20000706,   37,3.7
20000707,   40,4
20000708,   14,1.4
20000709,   11,1.1
20000710,   13,1.3
20000711,   50,5
20000712,   30,3
20000713,   27,2.7
20000714,    7,0.7
20000715,   74,7.4
20000716,   76,7.6
20000717,  117,11.7
20000718,  107,10.7
20000719,  146,14.6
20000720,  117,11.7
20000721,  144,14.4
20000722,   95,9.5
20000723,    8,0.8
20000724,    1,0.1
20000725,    7,0.7
20000726,   86,8.6
20000727,   75,7.5
20000728,   45,4.5
20000729,   90,9
20000730,   95,9.5
20000731,  117,11.7
20000801,   88,8.8
20000802,   78,7.8
20000803,   31,3.1
20000804,   80,8
20000805,   85,8.5
20000806,   41,4.1
20000807,   20,2
20000808,   28,2.8
20000809,   39,3.9
20000810,   61,6.1
20000811,   74,7.4
20000812,  128,12.8
20000813,    9,0.9
20000814,   14,1.4
20000815,   82,8.2
20000816,   79,7.9
20000817,   81,8.1
20000818,    1,0.1
20000819,  107,10.7
20000820,   64,6.4
20000821,  116,11.6
20000822,   80,8
20000823,  131,13.1
20000824,  124,12.4
20000825,  109,10.9
20000826,    0,0
20000827,   45,4.5
20000828,   77,7.7
20000829,   84,8.4
20000830,   95,9.5
20000831,   63,6.3
20000901,   27,2.7
20000902,   42,4.2
20000903,   98,9.8
20000904,  110,11
20000905,   16,1.6
20000906,   48,4.8
20000907,    7,0.7
20000908,    0,0
20000909,   22,2.2
20000910,  110,11
20000911,   97,9.7
20000912,   67,6.7
20000913,   29,2.9
20000914,   30,3
20000915,   13,1.3
20000916,    9,0.9
20000917,    9,0.9
20000918,    0,0
20000919,    0,0
20000920,   35,3.5
20000921,   29,2.9
20000922,   85,8.5
20000923,  106,10.6
20000924,   13,1.3
20000925,   47,4.7
20000926,   43,4.3
20000927,   33,3.3
20000928,   58,5.8
20000929,   71,7.1
20000930,   67,6.7
20001001,   67,6.7
20001002,    3,0.3
20001003,    0,0
20001004,   40,4
20001005,   73,7.3
20001006,   86,8.6
20001007,    0,0
20001008,   61,6.1
20001009,    5,0.5
20001010,   35,3.5
20001011,   51,5.1
20001012,   11,1.1
20001013,   42,4.2
20001014,    0,0
20001015,   47,4.7
20001016,    1,0.1
20001017,   72,7.2
20001018,    1,0.1
20001019,   92,9.2
20001020,    1,0.1
20001021,    0,0
20001022,    3,0.3
20001023,   40,4
20001024,    0,0
20001025,   22,2.2
20001026,   63,6.3
20001027,    0,0
20001028,    0,0
20001029,   54,5.4
20001030,   44,4.4
20001031,   66,6.6
20001101,   69,6.9
20001102,   32,3.2
20001103,   62,6.2
20001104,   68,6.8
20001105,   10,1
20001106,    2,0.2
20001107,   10,1
20001108,    1,0.1
20001109,    2,0.2
20001110,   59,5.9
20001111,    0,0
20001112,   50,5
20001113,   76,7.6
20001114,   54,5.4
20001115,    5,0.5
20001116,   45,4.5
20001117,   25,2.5
20001118,   10,1
20001119,   11,1.1
20001120,   25,2.5
20001121,    4,0.4
20001122,   34,3.4
20001123,    0,0
20001124,   33,3.3
20001125,    0,0
20001126,   49,4.9
20001127,    0,0
20001128,    0,0
20001129,    2,0.2
20001130,   11,1.1
20001201,    0,0
20001202,   38,3.8
20001203,   52,5.2
20001204,    8,0.8
20001205,    0,0
20001206,    0,0
20001207,    0,0
20001208,   37,3.7
20001209,   29,2.9
20001210,    9,0.9
20001211,    0,0
20001212,    0,0
20001213,   33,3.3
20001214,   50,5
20001215,   70,7
20001216,    3,0.3
20001217,    1,0.1
20001218,    0,0
20001219,    0,0
20001220,    0,0
20001221,    0,0
20001222,    0,0
20001223,    0,0
20001224,    0,0
20001225,    0,0
20001226,    0,0
20001227,    1,0.1
20001228,   41,4.1
20001229,   56,5.6
20001230,   72,7.2
20001231,    0,0
20010101,   20,2
20010102,    3,0.3
20010103,   29,2.9
20010104,    1,0.1
20010105,    0,0
20010106,   45,4.5
20010107,   74,7.4
20010108,   33,3.3
20010109,   26,2.6
20010110,    0,0
20010111,    0,0
20010112,   37,3.7
20010113,   74,7.4
20010114,   76,7.6
20010115,   51,5.1
20010116,   43,4.3
20010117,   48,4.8
20010118,   20,2
20010119,    0,0
20010120,    9,0.9
20010121,    0,0
20010122,    0,0
20010123,    0,0
20010124,   74,7.4
20010125,   39,3.9
20010126,   36,3.6
20010127,   67,6.7
20010128,   58,5.8
20010129,    7,0.7
20010130,    0,0
20010131,    0,0
20010201,    1,0.1
20010202,    0,0
20010203,   32,3.2
20010204,    0,0
20010205,    1,0.1
20010206,   26,2.6
20010207,   31,3.1
20010208,    0,0
20010209,   58,5.8
20010210,    0,0
20010211,    0,0
20010212,    0,0
20010213,   90,9
20010214,   90,9
20010215,   58,5.8
20010216,   32,3.2
20010217,   78,7.8
20010218,   36,3.6
20010219,   24,2.4
20010220,   51,5.1
20010221,    5,0.5
20010222,   32,3.2
20010223,   56,5.6
20010224,   81,8.1
20010225,   97,9.7
20010226,   25,2.5
20010227,   19,1.9
20010228,    0,0
20010301,    7,0.7
20010302,   22,2.2
20010303,   36,3.6
20010304,    1,0.1
20010305,   84,8.4
20010306,   71,7.1
20010307,   37,3.7
20010308,    0,0
20010309,   16,1.6
20010310,   19,1.9
20010311,    3,0.3
20010312,   56,5.6
20010313,   27,2.7
20010314,   50,5
20010315,   29,2.9
20010316,    0,0
20010317,    0,0
20010318,    7,0.7
20010319,   63,6.3
20010320,    0,0
20010321,    0,0
20010322,   16,1.6
20010323,    0,0
20010324,    1,0.1
20010325,    3,0.3
20010326,    0,0
20010327,    2,0.2
20010328,   19,1.9
20010329,   73,7.3
20010330,  108,10.8
20010331,   32,3.2
20010401,   21,2.1
20010402,   65,6.5
20010403,   69,6.9
20010404,   52,5.2
20010405,    7,0.7
20010406,    5,0.5
20010407,   57,5.7
20010408,   69,6.9
20010409,   58,5.8
20010410,   35,3.5
20010411,   18,1.8
20010412,   35,3.5
20010413,   83,8.3
20010414,    0,0
20010415,   36,3.6
20010416,   16,1.6
20010417,   72,7.2
20010418,   74,7.4
20010419,  102,10.2
20010420,   35,3.5
20010421,   73,7.3
20010422,   42,4.2
20010423,   53,5.3
20010424,   31,3.1
20010425,   43,4.3
20010426,   60,6
20010427,   32,3.2
20010428,   85,8.5
20010429,   35,3.5
20010430,   22,2.2
20010501,    0,0
20010502,   32,3.2
20010503,   43,4.3
20010504,  106,10.6
20010505,   99,9.9
20010506,   34,3.4
20010507,   57,5.7
20010508,  138,13.8
20010509,   13,1.3
20010510,   80,8
20010511,  122,12.2
20010512,  145,14.5
20010513,   67,6.7
20010514,    0,0
20010515,   56,5.6
20010516,   47,4.7
20010517,    2,0.2
20010518,   44,4.4
20010519,    2,0.2
20010520,   21,2.1
20010521,  147,14.7
20010522,  131,13.1
20010523,  135,13.5
20010524,  134,13.4
20010525,   74,7.4
20010526,   95,9.5
20010527,   13,1.3
20010528,   78,7.8
20010529,  140,14
20010530,  146,14.6
20010531,   79,7.9
20010601,   17,1.7
20010602,   47,4.7
20010603,  152,15.2
20010604,   73,7.3
20010605,   65,6.5
20010606,   19,1.9
20010607,  124,12.4
20010608,  124,12.4
20010609,   84,8.4
20010610,   64,6.4
20010611,   85,8.5
20010612,   19,1.9
20010613,   76,7.6
20010614,   96,9.6
20010615,   62,6.2
20010616,    2,0.2
20010617,    5,0.5
20010618,   67,6.7
20010619,  124,12.4
20010620,  125,12.5
20010621,  151,15.1
20010622,  141,14.1
20010623,  110,11
20010624,  131,13.1
20010625,  140,14
20010626,  121,12.1
20010627,   72,7.2
20010628,   56,5.6
20010629,   19,1.9
20010630,  109,10.9
20010701,   96,9.6
20010702,   47,4.7
20010703,  124,12.4
20010704,  111,11.1
20010705,   43,4.3
20010706,   61,6.1
20010707,    0,0
20010708,    9,0.9
20010709,   23,2.3
20010710,   26,2.6
20010711,   89,8.9
20010712,  102,10.2
20010713,   52,5.2
20010714,   60,6
20010715,   83,8.3
20010716,  128,12.8
20010717,   25,2.5
20010718,   57,5.7
20010719,    2,0.2
20010720,   94,9.4
20010721,   57,5.7
20010722,    2,0.2
20010723,  135,13.5
20010724,  126,12.6
20010725,   76,7.6
20010726,  128,12.8
20010727,  127,12.7
20010728,  105,10.5
20010729,   88,8.8
20010730,  120,12
20010731,   95,9.5
20010801,   89,8.9
20010802,    0,0
20010803,   53,5.3
20010804,   73,7.3
20010805,  127,12.7
20010806,   39,3.9
20010807,   13,1.3
20010808,   95,9.5
20010809,   29,2.9
20010810,  110,11
20010811,   34,3.4
20010812,    1,0.1
20010813,   41,4.1
20010814,  104,10.4
20010815,   91,9.1
20010816,   95,9.5
20010817,  120,12
20010818,    6,0.6
20010819,   35,3.5
20010820,  108,10.8
20010821,  123,12.3
20010822,  120,12
20010823,    3,0.3
20010824,  114,11.4
20010825,  113,11.3
20010826,    0,0
20010827,  129,12.9
20010828,  117,11.7
20010829,   74,7.4
20010830,    1,0.1
20010831,   52,5.2
20010901,  101,10.1
20010902,    8,0.8
20010903,   58,5.8
20010904,  103,10.3
20010905,   24,2.4
20010906,   83,8.3
20010907,   24,2.4
20010908,   69,6.9
20010909,   80,8
20010910,   99,9.9
20010911,    3,0.3
20010912,   20,2
20010913,   51,5.1
20010914,   96,9.6
20010915,   83,8.3
20010916,   94,9.4
20010917,   31,3.1
